3.31038,0,7
3.62268,1,7
3.87252,2,7
4.12236,1,0
4.30974,2,7
4.62204,0,3
5.3091,1,0
5.55894,0,3
5.80878,2,7
6.05862,1,0
6.30846,0,3
6.5583,0,7
6.74568,1,7
6.93306,2,7
7.1829,2,0
7.43274,2,0
7.68258,2,0
7.93242,2,0
10.05606,1,0
10.3059,2,7
10.55574,1,0
10.86804,1,5
11.49264,1,0
11.8674,0,3
12.11724,2,7
12.74184,1,0
13.30398,0,5
14.0535,0,3
14.30334,0,3
14.61564,2,7
14.86548,2,7
15.55254,1,0
15.67746,0,7
15.80238,1,7
15.9273,2,7
16.48944,1,0
16.8642,0,3
17.36388,2,7
18.05094,2,0
18.30078,1,0
18.55062,2,7
18.86292,1,3
18.86292,0,3
19.61244,0,3
19.92474,2,7
20.48688,1,0
20.79918,0,7
20.9241,1,7
21.04902,2,7
21.48624,1,0
21.79854,1,3
21.92346,0,3
22.1733,0,7
22.29822,1,7
22.42314,2,7
22.98528,2,0
23.23512,1,0
23.48496,0,0
23.85972,1,0
24.3594,0,3
24.85908,2,7
25.98336,1,0
26.2332,2,7
26.48304,1,0
26.79534,1,5
27.4824,1,0
27.7947,0,0
28.16946,0,0
28.85652,2,0
29.3562,0,5
30.04326,0,7
30.2931,1,7
30.54294,2,7
30.85524,1,3
30.85524,0,3
31.04262,0,0
31.23,0,0
31.41738,0,0
31.79214,0,7
31.91706,1,7
32.04198,2,7
32.41674,1,0
32.7915,0,3
33.29118,2,7
33.97824,2,0
34.22808,1,0
34.47792,2,7
34.79022,1,3
34.79022,0,3
35.53974,0,3
35.85204,2,7
36.41418,1,0
36.72648,0,7
36.8514,1,7
36.97632,2,7
37.1637,2,0
37.35108,2,0
37.53846,2,0
37.85076,1,3
37.85076,0,3
38.60028,2,3
38.85012,1,3
39.09996,0,3
39.41226,1,0
39.6621,1,0
39.91194,1,0
40.16178,1,0
40.41162,1,0
40.66146,1,0
41.78574,0,3
41.97312,2,7
42.4728,1,3
42.97248,1,0
43.47216,1,0
43.97184,1,5
45.97056,0,3
46.15794,2,7
46.47024,1,3
46.96992,1,0
47.4696,1,0
47.96928,1,5
49.968,0,3
50.15538,2,7
50.46768,1,3
50.96736,1,0
51.46704,1,0
51.96672,1,0
52.4664,0,7
52.59132,1,7
52.71624,2,7
53.46576,1,7
53.65314,2,3
53.77806,1,3
53.90298,0,3
54.46512,1,0
54.71496,1,7
54.90234,2,7
55.08972,2,0
55.2771,2,0
55.83924,1,3
56.02662,0,3
56.71368,1,0
56.96352,1,3
57.21336,0,3
57.4632,1,3
57.71304,0,3
57.96288,1,3
58.21272,0,3
58.46256,1,7
58.64994,2,7
59.46192,0,3
59.9616,2,7
60.21144,2,0
60.46128,2,0
60.71112,2,0
60.96096,2,0
61.89786,1,0
62.46,0,0
62.95968,2,7
63.45936,0,3
63.7092,2,7
63.7092,1,7
65.583,0,0
66.14514,2,0
66.95712,0,7
67.08204,1,7
67.20696,2,7
67.95648,1,0
68.51862,2,0
68.89338,0,3
69.39306,2,7
69.89274,1,0
70.45488,0,3
70.64226,0,0
70.82964,0,0
71.39178,1,5
71.64162,1,0
71.89146,1,0
72.1413,1,0
72.39114,1,0
73.32804,1,0
73.7028,0,0
73.89018,2,0
74.3274,1,0
74.88954,2,3
75.01446,1,3
75.13938,0,3
75.45168,2,7
75.95136,0,7
76.07628,1,7
76.2012,2,7
76.76334,1,3
76.76334,0,3
77.63778,1,0
77.95008,0,0
78.075,2,0
78.44976,0,3
79.07436,2,7
79.51158,2,0
79.88634,1,0
80.44848,0,0
80.94816,2,7
81.198,1,3
82.00998,0,0
82.25982,1,0
82.4472,0,3
82.7595,2,7
83.13426,1,0
83.3841,1,0
83.63394,1,0
84.321,1,0
84.88314,0,3
85.44528,2,7
85.82004,2,0
86.06988,2,3
86.1948,1,3
86.31972,0,3
86.75694,1,7
87.00678,1,0
