3.1794,1,0
5.26872,0,0
6.08628,1,0
8.1756,2,0
8.99316,1,0
11.17332,0,0
11.99088,1,0
14.89776,0,0
15.53364,2,0
16.16952,1,0
16.98708,0,0
17.7138,1,0
18.44052,0,0
19.16724,2,0
19.89396,1,0
20.62068,2,0
21.43824,0,0
21.98328,2,0
22.98252,2,0
23.6184,1,0
24.34512,0,0
24.89016,2,0
25.79856,0,0
26.52528,1,0
27.34284,1,0
27.97872,2,0
28.79628,0,0
29.523,2,0
30.15888,1,0
30.8856,2,0
31.3398,0,0
32.06652,2,0
34.70088,2,0
35.24592,0,0
38.06196,1,0
38.87952,0,0
39.5154,2,0
40.24212,0,0
40.96884,1,0
41.7864,0,0
42.42228,1,0
43.149,2,0
43.96656,0,0
44.69328,1,0
45.42,0,0
46.05588,1,0
46.7826,2,0
47.41848,2,0
48.05436,0,0
48.87192,2,0
49.68948,1,0
50.4162,2,0
51.23376,1,0
51.86964,1,0
52.59636,0,0
53.32308,2,0
53.95896,0,0
54.59484,2,0
55.13988,1,0
58.50096,0,0
59.9544,2,0
61.04448,1,0
61.49868,1,6
62.13456,1,2
63.22464,1,0
64.31472,2,0
65.04144,1,0
65.76816,2,0
66.85824,1,0
67.2216,1,6
68.03916,1,2
69.0384,1,0
69.40176,2,0
70.12848,0,0
70.8552,1,0
71.49108,1,0
71.49108,0,0
72.58116,1,0
73.03536,1,6
73.76208,1,2
74.943,0,0
75.76056,2,0
76.57812,0,0
77.39568,2,0
78.1224,0,0
78.75828,2,0
81.756,1,0
82.39188,0,0
83.20944,2,0
83.84532,1,0
84.66288,2,0
87.6606,1,0
88.29648,0,0
89.11404,2,0
89.74992,0,0
90.56748,2,0
