1.8288,0,0
2.19456,2,0
2.56032,1,5
3.29184,0,0
3.6576,2,0
4.02336,1,5
4.75488,0,0
5.12064,2,0
5.4864,1,5
6.21792,0,0
6.58368,2,0
6.94944,1,0
7.0866,1,0
7.26948,2,7
8.04672,0,3
8.41248,1,5
9.50976,2,7
9.87552,1,5
10.9728,1,0
11.33856,0,0
11.6586,2,0
11.93292,2,7
11.93292,1,7
12.8016,1,0
13.4874,1,0
14.26464,1,0
14.49324,2,0
14.67612,0,0
14.90472,1,0
15.22476,2,0
15.36192,0,0
15.63624,1,0
16.09344,0,0
16.41348,1,0
16.6878,2,0
16.87068,0,0
17.145,2,0
17.41932,1,0
17.73936,1,5
19.61388,0,3
20.16252,1,5
21.07692,2,7
21.53412,1,5
22.49424,1,0
22.90572,0,0
23.27148,2,0
23.59152,2,7
23.59152,1,7
24.50592,1,0
25.23744,1,0
25.78608,1,0
26.19756,2,0
26.56332,0,0
26.79192,1,0
27.11196,2,0
27.432,1,0
27.79776,0,0
27.98064,1,0
28.25496,2,0
28.62072,1,0
29.0322,0,0
29.44368,1,5
30.35808,2,7
30.90672,0,3
31.63824,1,5
32.32404,1,0
32.73552,0,3
33.10128,2,7
33.51276,2,0
33.92424,1,5
34.70148,1,0
35.47872,2,0
36.16452,1,0
36.94176,1,0
37.67328,2,0
37.90188,1,0
38.31336,1,0
38.6334,2,0
38.862,0,0
39.36492,1,0
39.82212,1,5
40.59936,0,3
41.28516,2,0
42.01668,1,5
43.38828,1,7
43.6626,2,7
44.07408,0,3
44.48556,1,0
44.71416,1,0
45.07992,0,3
45.58284,2,7
46.4058,1,5
47.18304,0,0
47.5488,2,0
47.91456,1,0
48.28032,0,0
48.37176,2,0
48.6918,1,0
49.42332,1,5
50.10912,0,0
50.84064,2,0
51.57216,0,0
52.30368,2,0
53.08092,1,5
53.721,1,0
54.36108,2,7
55.13832,1,0
55.45836,0,3
55.73268,2,7
56.18988,1,0
57.05856,0,7
57.24144,1,7
57.42432,2,7
57.6072,1,3
57.79008,0,3
57.92724,0,0
58.0644,0,0
58.5216,0,7
58.70448,1,7
58.88736,2,7
59.07024,1,3
59.25312,0,3
59.39028,0,0
59.52744,0,0
60.1218,1,0
60.25896,0,0
60.39612,2,0
60.85332,1,0
61.17336,0,3
61.58484,2,7
62.08776,1,0
62.91072,2,3
63.0936,1,3
63.27648,0,3
63.45936,1,7
63.64224,2,7
63.7794,2,0
63.91656,2,0
64.37376,2,3
64.55664,1,3
64.73952,0,3
64.9224,1,7
65.10528,2,7
65.24244,2,0
65.3796,2,0
65.79108,1,0
65.97396,2,0
66.15684,0,0
66.65976,1,0
66.79692,0,3
66.93408,2,7
67.8942,1,7
68.03136,2,7
68.39712,0,3
68.76288,2,7
69.0372,2,0
69.35724,0,3
69.67728,1,7
70.04304,2,7
70.4088,1,3
72.32904,1,3
72.4662,0,3
72.83196,2,7
73.74636,0,3
74.15784,1,7
74.61504,2,7
74.9808,2,0
75.25512,0,3
75.57516,0,0
75.8952,1,0
76.26096,2,7
76.85532,1,0
77.08392,2,3
77.17536,1,3
77.2668,0,3
77.63256,2,7
78.6384,0,3
79.36992,2,7
80.10144,0,3
80.83296,2,7
81.56448,0,3
82.296,2,7
82.93608,2,3
83.02752,1,3
83.11896,0,3
83.39328,1,0
83.53044,1,0
83.6676,1,0
83.80476,1,0
83.94192,1,0
84.07908,1,0
84.21624,1,0
84.3534,1,0
84.49056,1,0
84.62772,1,0
84.76488,1,0
84.90204,1,0
85.0392,1,0
85.22208,2,7
85.22208,0,3
85.35924,2,0
85.35924,0,0
85.4964,2,0
85.4964,0,0
85.63356,2,0
85.63356,0,0
85.77072,2,0
85.77072,0,0
85.90788,2,0
85.90788,0,0
86.04504,2,0
86.04504,0,0
86.1822,2,0
86.1822,0,0
86.31936,2,0
86.31936,0,0
86.45652,2,0
86.45652,0,0
86.59368,2,5
86.59368,0,5
