2.37504,0,0
2.9688,2,0
4.30476,0,0
4.89852,0,0
5.34384,1,0
5.9376,2,0
6.53136,0,0
7.71888,0,0
8.31264,1,0
8.9064,0,0
9.50016,1,3
10.09392,1,7
11.8752,0,0
12.46896,2,0
13.06272,2,0
13.3596,1,0
13.3596,0,0
14.25024,0,0
14.844,1,0
15.36354,0,0
15.5862,2,0
17.0706,1,0
17.8128,0,0
18.48078,0,0
19.07454,2,0
19.2972,0,0
21.82068,1,0
22.56288,0,0
23.15664,2,0
23.7504,1,0
24.34416,0,0
24.93792,1,0
25.2348,1,6
25.53168,1,2
26.7192,1,0
27.31296,2,0
27.60984,2,0
27.90672,0,0
28.50048,2,0
28.87158,1,0
28.87158,0,0
30.8013,0,0
31.39506,2,0
32.06304,1,0
32.43414,2,3
33.17634,0,0
33.7701,1,0
34.28964,0,3
34.5123,2,7
35.9967,1,0
36.7389,0,0
37.40688,0,0
38.00064,2,0
38.2233,0,3
40.89522,1,0
41.48898,0,0
42.15696,2,0
42.75072,1,0
43.27026,2,0
43.86402,1,4
44.1609,1,8
44.45778,1,4
45.6453,2,0
46.23906,1,0
46.83282,1,0
47.20392,0,0
47.5008,1,0
47.79768,2,0
50.4696,1,0
51.06336,0,0
51.65712,2,0
52.25088,2,0
52.84464,2,0
53.14152,0,0
53.73528,1,7
54.03216,0,3
55.21968,2,0
55.81344,1,0
56.11032,2,0
56.4072,0,0
56.62986,0,0
57.00096,2,0
57.59472,0,3
57.8916,0,0
58.18848,0,0
59.96976,1,0
60.56352,2,0
61.15728,0,0
61.2315,1,0
61.30572,2,0
61.75104,0,0
62.3448,2,0
62.93856,1,0
63.53232,2,0
64.71984,0,0
65.3136,1,0
65.90736,2,0
65.90736,1,0
66.50112,1,6
66.798,1,2
69.46992,1,0
70.06368,0,0
70.65744,2,0
71.2512,2,0
71.84496,2,0
72.14184,0,0
72.7356,1,7
73.03248,0,3
74.22,2,0
74.81376,1,0
75.40752,0,0
75.63018,0,0
76.00128,2,0
76.59504,0,3
76.89192,0,0
77.1888,0,0
78.97008,1,0
79.56384,0,0
80.1576,0,0
80.23182,1,0
80.30604,2,0
80.75136,2,0
81.34512,2,0
81.41934,1,0
81.49356,0,0
81.93888,0,0
82.53264,2,7
82.53264,1,7
83.72016,0,0
84.31392,1,0
84.90768,1,0
84.90768,0,0
85.50144,1,6
85.7241,1,2
88.3218,0,0
88.76712,2,0
89.13822,1,0
89.50932,0,0
89.88042,1,7
90.25152,1,3
90.5484,1,0
90.84528,1,0
91.14216,1,0
91.43904,1,0
91.73592,1,0
92.32968,1,0
92.62656,2,7
93.22032,0,0
93.81408,2,0
94.40784,1,0
95.0016,0,0
95.59536,1,0
96.18912,2,0
96.78288,1,3
96.78288,0,3
97.07976,0,0
97.37664,0,0
98.26728,1,0
98.56416,2,0
99.15792,0,0
99.75168,2,0
100.3454,1,0
100.3454,0,0
100.6423,0,0
100.9392,0,0
101.2361,0,0
101.533,0,0
101.8298,0,0
102.7205,1,0
103.3142,0,0
103.908,2,0
104.5018,0,0
105.0955,2,0
105.6893,0,0
106.283,2,0
107.7674,1,0
108.6581,0,0
109.2518,2,0
109.8456,0,3
110.2909,2,7
110.7362,0,3
111.0331,0,0
111.33,0,0
111.6269,0,0
111.9238,0,0
112.2206,0,0
