2.83152,2,3
3.66432,1,3
4.33056,0,3
4.9968,1,7
5.66304,2,7
7.32864,1,0
7.66176,2,0
7.99488,1,0
7.99488,0,0
10.07688,1,0
10.41,2,0
10.74312,1,0
10.74312,0,0
11.99232,1,0
13.82448,0,0
14.1576,2,0
14.49072,1,0
14.82384,2,0
15.07368,0,0
15.49008,2,0
15.8232,1,0
16.40616,2,0
16.82256,0,0
17.15568,1,0
17.4888,0,0
17.82192,2,0
18.15504,1,0
18.48816,2,0
19.1544,1,0
19.48752,2,0
19.82064,0,0
20.15376,0,0
20.4036,2,0
20.73672,1,0
21.06984,0,0
21.81936,0,0
22.15248,1,0
22.4856,2,0
22.81872,2,0
23.06856,1,0
23.40168,0,0
23.7348,1,0
24.48432,1,0
24.81744,2,0
25.15056,0,0
25.48368,1,0
25.8168,2,0
26.14992,0,0
26.48304,2,0
27.14928,2,0
27.4824,0,0
27.81552,1,0
28.14864,0,0
28.48176,2,0
28.81488,0,0
29.148,1,0
29.81424,1,0
30.14736,0,0
30.48048,2,0
30.8136,1,0
31.14672,0,0
31.47984,2,0
31.81296,1,0
32.39592,0,0
32.81232,1,0
33.22872,2,0
33.47856,2,0
33.7284,0,0
34.1448,2,0
34.47792,1,0
34.9776,2,3
35.8104,1,3
36.47664,0,3
37.14288,1,7
37.80912,2,7
39.30816,1,0
39.64128,2,0
39.9744,1,0
39.9744,0,0
41.97312,1,0
42.30624,2,0
42.63936,1,0
42.63936,0,0
45.30432,2,3
46.13712,1,3
46.80336,0,3
47.38632,1,7
47.96928,2,7
50.05128,1,0
50.3844,2,0
50.71752,1,0
50.71752,0,0
52.71624,1,0
53.04936,2,0
53.38248,1,0
53.38248,0,0
55.04808,1,0
55.3812,0,0
55.71432,2,0
56.13072,1,0
56.46384,2,0
56.71368,1,0
56.71368,0,0
57.29664,0,6
57.71304,0,2
58.12944,1,0
58.37928,2,0
58.79568,2,0
59.1288,0,0
59.46192,0,0
59.9616,2,7
59.9616,1,7
60.62784,0,0
61.04424,2,0
61.6272,0,0
62.12688,0,0
62.62656,2,0
63.12624,1,0
63.54264,2,0
64.04232,0,0
64.70856,2,0
65.3748,1,0
66.12432,0,0
66.29088,1,0
66.45744,2,0
66.79056,0,0
67.0404,2,0
67.37352,1,0
67.70664,0,0
68.03976,0,6
68.37288,0,2
68.78928,1,0
69.45552,2,0
70.12176,2,0
70.62144,0,0
71.28768,2,7
71.6208,0,3
72.12048,1,0
72.70344,2,0
73.03656,1,0
73.2864,0,0
73.61952,1,0
73.95264,2,0
74.61888,0,0
75.20184,0,0
75.70152,2,0
76.6176,0,0
77.4504,2,0
78.03336,1,0
78.03336,0,0
78.6996,1,6
79.116,1,2
79.5324,1,7
81.53112,0,0
82.0308,2,0
82.4472,0,0
82.8636,2,0
83.36328,1,0
83.36328,0,0
84.02952,1,6
84.44592,1,2
84.86232,1,7
86.94432,0,0
87.444,2,0
87.8604,0,0
88.2768,2,0
88.77648,1,0
88.77648,0,0
89.27616,1,6
89.69256,1,2
90.10896,1,7
92.27424,0,0
92.77392,2,0
93.19032,0,0
93.60672,2,0
94.1064,1,0
94.1064,0,0
94.77264,1,6
95.18904,1,2
95.60544,1,7
